100400 BANANAS, 4938, -25, 4932, 1, 4934.905431507823
PEARLS, 9998, -9, 9996, 1, 9999.639399480146
100500 BANANAS, 4937, -27, 4931, 27, 4934.859557521135
PEARLS, 10004, -2, 9996, 2, 9999.65389362978
100600 BANANAS, 4937, -2, 4936, 1, 4934.889011124496
PEARLS, 9998, -1, 9996, 2, 9999.563116905138
100700 BANANAS, 4938, -30, 4931, 30, 4934.8827557640425
PEARLS, 10005, -30, 9995, 30, 9999.569330366956
100800 BANANAS, 4933, -2, 4931, 1, 4934.788249723018
PEARLS, 10002, -2, 9996, 1, 9999.546936473433
100900 BANANAS, 4935, -1, 4930, 24, 4934.7238644238405
PEARLS, 10002, -1, 9995, 24, 9999.522407051014
101000 BANANAS, 4937, -22, 4931, 8, 4934.716780612436
PEARLS, 10004, -2, 9998, 6, 9999.537482991724
101100 BANANAS, 4938, -27, 4936, 1, 4934.738694752459
PEARLS, 10005, -27, 9995, 27, 9999.543720473957
101200 BANANAS, 4937, -28, 4930, 28, 4934.715274292348
PEARLS, 10005, -28, 9995, 28, 9999.54561966033
101300 BANANAS, 4937, -20, 4930, 20, 4934.703136918051
PEARLS, 10005, -20, 9995, 20, 9999.54751094166
101400 BANANAS, 4937, -21, 4930, 21, 4934.691120764006
PEARLS, 9998, -2, 9995, 21, 9999.439239464524
101500 BANANAS, 4937, -21, 4931, 11, 4934.684069230856
PEARLS, 10004, -1, 9998, 10, 9999.503019693875
101600 BANANAS, 4936, -4, 4931, 24, 4934.6758465278635
PEARLS, 10002, -4, 9996, 2, 9999.498363728602
101700 BANANAS, 4932, -1, 4931, 27, 4934.427624507649
PEARLS, 10004, -1, 10002, 1, 9999.74469869632
101800 BANANAS, 4937, -1, 4932, 31, 4934.427925758398
PEARLS, 10002, -1, 9996, 2, 9999.737805743001
101900 BANANAS, 4938, -2, 4932, 25, 4934.448382235911
PEARLS, 10004, -2, 9996, 2, 9999.74001948811
102000 BANANAS, 4938, -1, 4932, 28, 4934.464013282459
PEARLS, 10004, -1, 9996, 1, 9999.742867213392
102100 BANANAS, 4936, -10, 4932, 2, 4934.462081905633
PEARLS, 10000, -4, 9996, 2, 9999.70108192661
102200 BANANAS, 4938, -1, 4932, 26, 4934.478367547887
PEARLS, 10004, -1, 9996, 1, 9999.702326122546
102300 BANANAS, 4940, -28, 4934, 5, 4934.724558417837
PEARLS, 10005, -28, 9998, 6, 9999.72169013206
102400 BANANAS, 4939, -1, 4933, 28, 4934.779678283749
PEARLS, 10004, -1, 9996, 1, 9999.722848549825
102500 BANANAS, 4939, -1, 4933, 27, 4934.826280367307
PEARLS, 10004, -1, 9996, 1, 9999.729783481867
102600 BANANAS, 4939, -28, 4933, 2, 4934.861815104368
PEARLS, 10005, -28, 9998, 1, 9999.74146752895
102700 BANANAS, 4939, -21, 4933, 1, 4934.911003244152
PEARLS, 10005, -21, 9998, 1, 9999.781318652122
102800 BANANAS, 4936, -3, 4933, 27, 4934.879458302312
PEARLS, 10005, -27, 9995, 27, 9999.789920207746
102900 BANANAS, 4938, -4, 4934, 1, 4934.921434890362
PEARLS, 10002, -5, 9996, 1, 9999.786632298452
103000 BANANAS, 4940, -27, 4936, 2, 4935.1809185260345
PEARLS, 10005, -27, 9995, 27, 9999.78752040543
103100 BANANAS, 4940, -22, 4933, 22, 4935.212543538688
PEARLS, 10000, -6, 9996, 1, 9999.738929133762
103200 BANANAS, 4939, -30, 4932, 30, 4935.219057756102
PEARLS, 10005, -30, 9995, 30, 9999.746025984432
103300 BANANAS, 4938, -22, 4932, 1, 4935.218145965234
PEARLS, 10004, -1, 9996, 1, 9999.747083108326
103400 BANANAS, 4938, -27, 4932, 2, 4935.2095654682125
PEARLS, 10004, -2, 9996, 2, 9999.752814604542
103500 BANANAS, 4938, -27, 4931, 27, 4935.187230030738
PEARLS, 10004, -1, 9996, 1, 9999.753843471954
103600 BANANAS, 4936, -7, 4931, 27, 4935.088729792094
PEARLS, 9998, -4, 9996, 1, 9999.560114629154
103700 BANANAS, 4936, -8, 4931, 30, 4935.009740288558
PEARLS, 9998, -1, 9995, 30, 9999.182558573882
103800 BANANAS, 4937, -2, 4931, 32, 4934.972794070726
PEARLS, 10004, -2, 9996, 2, 9999.200133272803
103900 BANANAS, 4938, -28, 4932, 5, 4934.973065785966
PEARLS, 10004, -1, 9998, 3, 9999.222243710685
104000 BANANAS, 4938, -22, 4931, 22, 4934.958174797386
PEARLS, 9998, -2, 9996, 1, 9999.167359643672
104100 BANANAS, 4937, -31, 4931, 1, 4934.776805558652
PEARLS, 10004, -1, 9996, 1, 9999.170825368361
104200 BANANAS, 4937, -31, 4930, 31, 4934.579642474303
PEARLS, 10004, -2, 9996, 2, 9999.186017188616
104300 BANANAS, 4937, -21, 4930, 21, 4934.478960726809
PEARLS, 10004, -1, 9996, 1, 9999.189405254428
104400 BANANAS, 4934, -2, 4929, 24, 4933.633129763786
PEARLS, 10000, -6, 9996, 1, 9999.164465959198
104500 BANANAS, 4931, -5, 4930, 2, 4932.907071036808
PEARLS, 10004, -2, 9996, 2, 9999.167943728358
104600 BANANAS, 4936, -26, 4929, 26, 4932.884291249339
PEARLS, 10004, -1, 9996, 1, 9999.171407021893
104700 BANANAS, 4936, -30, 4929, 30, 4932.876782263198
PEARLS, 10005, -30, 9995, 30, 9999.197489162983
104800 BANANAS, 4935, -21, 4929, 6, 4932.849183237744
PEARLS, 10005, -21, 9998, 4, 9999.35165567727
104900 BANANAS, 4935, -24, 4929, 5, 4932.809910108469
PEARLS, 10004, -1, 9998, 5, 9999.371282754748
105000 BANANAS, 4935, -21, 4928, 21, 4932.63483136117
PEARLS, 10005, -21, 9995, 21, 9999.37900622304
105100 BANANAS, 4935, -22, 4928, 22, 4932.516742769997
PEARLS, 10005, -22, 10002, 1, 10000.235585916931
105200 BANANAS, 4935, -30, 4928, 30, 4932.42759211375
PEARLS, 10004, -2, 9996, 2, 10000.234605330388
105300 BANANAS, 4935, -31, 4929, 1, 4932.407816781862
PEARLS, 10004, -1, 9996, 1, 10000.23362882537
105400 BANANAS, 4935, -2, 4932, 6, 4932.412362809825
PEARLS, 10004, -2, 9996, 2, 10000.23265638489
105500 BANANAS, 4931, -5, 4929, 1, 4932.30079556229
PEARLS, 10004, -2, 9996, 2, 10000.226331942624
105600 BANANAS, 4936, -28, 4929, 28, 4932.309265309907
PEARLS, 10005, -28, 9995, 28, 10000.225389874184
105700 BANANAS, 4933, -2, 4928, 29, 4932.23810013577
PEARLS, 10002, -2, 9995, 29, 10000.184023607066
105800 BANANAS, 4935, -32, 4928, 32, 4932.227602689048
PEARLS, 10004, -2, 9996, 2, 10000.18325763992
105900 BANANAS, 4935, -23, 4928, 23, 4932.221617523241
PEARLS, 10005, -23, 10002, 1, 10000.278254075325
106000 BANANAS, 4935, -28, 4933, 1, 4932.272553043018
PEARLS, 10004, -2, 9998, 5, 10000.281258220693
106100 BANANAS, 4933, -8, 4929, 1, 4932.262961345917
PEARLS, 10002, -7, 9996, 1, 10000.267888634104
106200 BANANAS, 4936, -29, 4929, 29, 4932.265379860905
PEARLS, 10004, -2, 9996, 2, 10000.256090175928
106300 BANANAS, 4929, -1, 4928, 25, 4932.163023213564
PEARLS, 10005, -25, 9995, 25, 10000.255024243874
106400 BANANAS, 4935, -27, 4929, 1, 4932.162344657004
PEARLS, 10004, -2, 9996, 2, 10000.253962748582
106500 BANANAS, 4935, -25, 4929, 8, 4932.1606239718385
PEARLS, 10005, -25, 9998, 8, 10000.278310106136
106600 BANANAS, 4933, -2, 4928, 30, 4932.150109950715
PEARLS, 10002, -2, 9995, 30, 10000.247595712144
106700 BANANAS, 4935, -31, 4928, 31, 4932.144092513644
PEARLS, 10004, -1, 9996, 1, 10000.24656513686
106800 BANANAS, 4935, -27, 4929, 8, 4932.142196973582
PEARLS, 10004, -2, 9998, 6, 10000.264842255398
106900 BANANAS, 4936, -23, 4930, 7, 4932.153765264136
PEARLS, 10005, -23, 9998, 7, 10000.282916559023
107000 BANANAS, 4936, -30, 4930, 1, 4932.164635794085
PEARLS, 10004, -1, 9998, 2, 10000.306231272321
107100 BANANAS, 4935, -1, 4930, 1, 4932.169543243769
PEARLS, 10004, -1, 10002, 4, 10000.38778598162
107200 BANANAS, 4936, -23, 4930, 2, 4932.189167725972
PEARLS, 10004, -2, 9996, 2, 10000.382270791357
107300 BANANAS, 4935, -23, 4933, 4, 4932.223043291309
PEARLS, 10002, -1, 9996, 1, 10000.365290304964
107400 BANANAS, 4935, -29, 4928, 29, 4932.176149404648
PEARLS, 10005, -29, 10002, 10, 10000.510264738774
107500 BANANAS, 4935, -27, 4928, 27, 4932.169396461336
PEARLS, 10004, -2, 9996, 2, 10000.508140848082
107600 BANANAS, 4933, -3, 4928, 24, 4932.120708310884
PEARLS, 10002, -3, 9995, 25, 10000.461355859365
107700 BANANAS, 4935, -21, 4928, 21, 4932.1085797752685
PEARLS, 10005, -21, 9995, 21, 10000.455562995505
107800 BANANAS, 4935, -31, 4928, 31, 4932.106046664861
PEARLS, 10004, -1, 9996, 1, 10000.453666791569
107900 BANANAS, 4935, -25, 4928, 25, 4932.09940826571
PEARLS, 10002, -1, 9995, 25, 10000.410787959381
108000 BANANAS, 4935, -23, 4929, 8, 4932.096953120988
PEARLS, 10004, -2, 9998, 8, 10000.41459313936
108100 BANANAS, 4935, -30, 4928, 30, 4932.074590673167
PEARLS, 10005, -30, 9995, 30, 10000.41099265938
108200 BANANAS, 4935, -25, 4928, 25, 4932.06156954102
PEARLS, 10005, -25, 9995, 25, 10000.401139099678
108300 BANANAS, 4935, -27, 4929, 6, 4932.060048921657
PEARLS, 10005, -27, 10002, 9, 10000.511234929863
108400 BANANAS, 4935, -20, 4929, 9, 4932.055824568231
PEARLS, 10005, -20, 9998, 9, 10000.53109241484
108500 BANANAS, 4935, -30, 4928, 30, 4932.0535110424535
PEARLS, 10005, -30, 9995, 30, 10000.512223849197
108600 BANANAS, 4929, -1, 4928, 31, 4931.106894157055
PEARLS, 9998, -1, 9996, 1, 10000.392087844624
108700 BANANAS, 4935, -27, 4929, 2, 4931.148198624297
PEARLS, 10004, -2, 9996, 2, 10000.386511472178
108800 BANANAS, 4935, -26, 4934, 1, 4931.405452991412
PEARLS, 10004, -2, 9996, 2, 10000.384902683532
108900 BANANAS, 4933, -1, 4928, 23, 4931.39257541007
PEARLS, 10002, -1, 9996, 1, 10000.37161050868
109000 BANANAS, 4935, -24, 4929, 3, 4931.396921592668
PEARLS, 10004, -1, 9998, 2, 10000.385850807015
109100 BANANAS, 4934, -10, 4929, 22, 4931.3976374149415
PEARLS, 10002, -10, 9996, 2, 10000.360459778927
109200 BANANAS, 4936, -25, 4933, 3, 4931.495292428675
PEARLS, 10005, -25, 9995, 25, 10000.358959426048
109300 BANANAS, 4935, -1, 4930, 6, 4931.504592031887
PEARLS, 10004, -1, 10002, 1, 10000.426226136658
109400 BANANAS, 4932, -4, 4930, 1, 4931.500143949414
PEARLS, 10002, -9, 9996, 2, 10000.362738042957
109500 BANANAS, 4936, -30, 4934, 10, 4931.575389605424
PEARLS, 10005, -30, 9998, 5, 10000.367471703548
109600 BANANAS, 4936, -21, 4930, 4, 4931.589617693432
PEARLS, 10005, -21, 9998, 5, 10000.380323547737
109700 BANANAS, 4936, -28, 4929, 28, 4931.613754152753
PEARLS, 10004, -2, 9996, 2, 10000.370322344144
109800 BANANAS, 4935, -27, 4929, 2, 4931.61536183578
PEARLS, 10004, -2, 9996, 2, 10000.368780940007
109900 BANANAS, 4935, -29, 4928, 29, 4931.6125126763045
PEARLS, 10005, -29, 9995, 29, 10000.367245951704
110000 BANANAS, 4935, -25, 4928, 25, 4931.611338636642
PEARLS, 10004, -1, 9996, 1, 10000.363413838495
110100 BANANAS, 4935, -25, 4934, 1, 4931.693193868966
PEARLS, 10004, -1, 9996, 1, 10000.359212036685
110200 BANANAS, 4929, -1, 4928, 28, 4931.600063982139
PEARLS, 10005, -28, 9995, 28, 10000.354486594752
110300 BANANAS, 4934, -5, 4929, 27, 4931.597664945563
PEARLS, 10002, -5, 9996, 1, 10000.335222743988
110400 BANANAS, 4936, -26, 4929, 26, 4931.601420762648
PEARLS, 10005, -26, 9995, 26, 10000.311640316397
110500 BANANAS, 4936, -21, 4929, 21, 4931.612013871895
PEARLS, 10005, -21, 9995, 21, 10000.303168805118
110600 BANANAS, 4935, -27, 4929, 27, 4931.623760275944
PEARLS, 9998, -1, 9996, 1, 9997.979607814214
110700 BANANAS, 4935, -25, 4928, 25, 4931.621834829912
PEARLS, 10004, -2, 10002, 1, 9998.187460316582
110800 BANANAS, 4935, -2, 4932, 4, 4931.642407519762
PEARLS, 10004, -2, 9996, 2, 9998.195004706524
110900 BANANAS, 4933, -2, 4928, 26, 4931.626159911216
PEARLS, 10002, -2, 9995, 26, 9998.200082671869
111000 BANANAS, 4936, -26, 4929, 26, 4931.6342482011105
PEARLS, 10005, -26, 9995, 26, 9998.20757452339
111100 BANANAS, 4930, -5, 4928, 20, 4931.585381223523
PEARLS, 10004, -1, 9996, 1, 9998.215035191348
111200 BANANAS, 4934, -1, 4933, 1, 4931.60177137448
PEARLS, 10004, -1, 9998, 6, 9998.242849620156
111300 BANANAS, 4929, -1, 4928, 30, 4931.588860775627
PEARLS, 10002, -4, 9996, 1, 9998.250116683292
111400 BANANAS, 4935, -21, 4928, 21, 4931.588490907674
PEARLS, 9998, -1, 9995, 21, 9998.21395394245
111500 BANANAS, 4935, -24, 4928, 24, 4931.587780397566
PEARLS, 10004, -1, 10002, 5, 9998.325457630559
111600 BANANAS, 4933, -1, 4928, 25, 4931.573470623449
PEARLS, 10002, -1, 9996, 1, 9998.330541902782
111700 BANANAS, 4935, -20, 4928, 20, 4931.573037220605
PEARLS, 10005, -20, 9995, 20, 9998.358337250915
111800 BANANAS, 4936, -25, 4930, 2, 4931.587491566578
PEARLS, 10004, -2, 9996, 2, 9998.39193461669
111900 BANANAS, 4936, -24, 4930, 24, 4931.595823946831
PEARLS, 10004, -2, 9996, 2, 9998.398627916933
112000 BANANAS, 4936, -1, 4930, 24, 4931.62123854839
PEARLS, 10004, -1, 9996, 1, 9998.419198761465
112100 BANANAS, 4936, -25, 4929, 25, 4931.624896244338
PEARLS, 10005, -25, 9995, 25, 9998.425778579316
112200 BANANAS, 4936, -20, 4929, 20, 4931.657238461891
PEARLS, 10005, -20, 9995, 20, 9998.432331009788
112300 BANANAS, 4936, -27, 4929, 26, 4931.668325007735
PEARLS, 10004, -2, 9996, 2, 9998.448689216097
112400 BANANAS, 4935, -28, 4929, 28, 4931.712655715453
PEARLS, 10005, -28, 9995, 28, 9998.466625518373
112500 BANANAS, 4930, -3, 4929, 10, 4931.468564292178
PEARLS, 10004, -1, 9998, 9, 9998.694842458746
112600 BANANAS, 4935, -29, 4928, 29, 4931.468695137996
PEARLS, 10005, -29, 9995, 29, 9998.869285991836
112700 BANANAS, 4931, -1, 4928, 22, 4931.430227167327
PEARLS, 10004, -1, 9996, 1, 9998.948830061268
112800 BANANAS, 4933, -5, 4928, 27, 4931.414160586127
PEARLS, 10002, -5, 9995, 27, 9998.829266590212
112900 BANANAS, 4934, -25, 4928, 2, 4931.396551361767
PEARLS, 10004, -2, 9996, 2, 9998.834139570065
113000 BANANAS, 4935, -30, 4928, 30, 4931.399363470019
PEARLS, 10004, -1, 9996, 1, 9998.838992266963
113100 BANANAS, 4933, -9, 4928, 22, 4931.354648330699
PEARLS, 10002, -9, 9995, 22, 9998.818617455996
113200 BANANAS, 4935, -25, 4928, 25, 4931.356909692778
PEARLS, 10004, -1, 9996, 1, 9998.82353476107
113300 BANANAS, 4933, -2, 4928, 22, 4931.330966477916
PEARLS, 10002, -2, 9996, 2, 9998.82698286205
113400 BANANAS, 4935, -29, 4928, 29, 4931.3331901174715
PEARLS, 10005, -29, 10002, 1, 9999.243877659168
113500 BANANAS, 4935, -29, 4934, 1, 4931.441511199174
PEARLS, 10004, -1, 9998, 3, 9999.264788065306
113600 BANANAS, 4933, -3, 4928, 24, 4931.4299452178875
PEARLS, 10002, -3, 9995, 24, 9999.243998358774
113700 BANANAS, 4933, -8, 4928, 27, 4931.4197589601235
PEARLS, 10002, -8, 9996, 1, 9999.241508833637
113800 BANANAS, 4935, -25, 4928, 25, 4931.421740720535
PEARLS, 10004, -2, 9996, 2, 9999.24466592486
113900 BANANAS, 4932, -1, 4927, 21, 4931.39813312327
PEARLS, 10004, -1, 9996, 1, 9999.255408477025
114000 BANANAS, 4933, -27, 4927, 2, 4931.382410728449
PEARLS, 10004, -2, 9996, 2, 9999.258507713334
114100 BANANAS, 4934, -30, 4932, 1, 4931.408421819963
PEARLS, 10004, -2, 9996, 2, 9999.261594049594
114200 BANANAS, 4934, -31, 4928, 1, 4931.40562423946
PEARLS, 10004, -1, 9996, 1, 9999.2743475571
114300 BANANAS, 4934, -21, 4932, 8, 4931.427125914649
PEARLS, 10004, -1, 9996, 1, 9999.27736796269
114400 BANANAS, 4933, -27, 4927, 2, 4931.417810921517
PEARLS, 10004, -2, 9996, 2, 9999.287645418206
114500 BANANAS, 4927, -1, 4926, 27, 4931.198071336419
PEARLS, 10004, -2, 9996, 2, 9999.395301690072
114600 BANANAS, 4932, -1, 4926, 28, 4931.089524603756
PEARLS, 10004, -1, 9996, 1, 9999.423267850781
114700 BANANAS, 4933, -30, 4930, 4, 4931.093260064848
PEARLS, 10004, -2, 9996, 2, 9999.679593250434
114800 BANANAS, 4933, -21, 4926, 21, 4931.079807933151
PEARLS, 10005, -21, 9995, 21, 9999.82199625024
114900 BANANAS, 4930, -3, 4926, 2, 4931.004715703821
PEARLS, 10002, -3, 9996, 2, 9999.818574829844
115000 BANANAS, 4930, -4, 4929, 5, 4930.998452579143
PEARLS, 10002, -4, 9996, 2, 9999.454763794358
115100 BANANAS, 4931, -2, 4925, 26, 4930.958270111329
PEARLS, 10004, -2, 9996, 2, 9999.457033247867
115200 BANANAS, 4932, -28, 4926, 5, 4930.898982857743
PEARLS, 10004, -2, 9998, 5, 9999.663261663345
115300 BANANAS, 4932, -30, 4926, 30, 4930.870781470511
PEARLS, 10004, -2, 10002, 11, 10001.146256479637
115400 BANANAS, 4931, -1, 4926, 9, 4930.769067502758
PEARLS, 10004, -1, 9998, 9, 10001.141253760601
115500 BANANAS, 4931, -2, 4925, 25, 4930.716711718684
PEARLS, 9998, -4, 9996, 2, 10000.71032204774
115600 BANANAS, 4931, -31, 4924, 31, 4930.678409860719
PEARLS, 10004, -1, 9996, 1, 10000.707365452328
115700 BANANAS, 4931, -1, 4926, 5, 4930.6604905423765
PEARLS, 10004, -1, 9998, 5, 10000.710748901833
115800 BANANAS, 4931, -30, 4924, 30, 4930.365759908562
PEARLS, 10005, -30, 9995, 30, 10000.707790529712
115900 BANANAS, 4931, -28, 4927, 6, 4930.35265146439
PEARLS, 10005, -28, 9998, 9, 10000.719383085047
116000 BANANAS, 4929, -4, 4925, 1, 4930.294745558306
PEARLS, 10002, -4, 9996, 1, 10000.712226443693
116100 BANANAS, 4931, -28, 4927, 2, 4930.282761354847
PEARLS, 10005, -28, 9995, 28, 10000.705634054511
116200 BANANAS, 4931, -26, 4925, 1, 4930.27325974671
PEARLS, 10005, -26, 9998, 1, 10000.715608250535
116300 BANANAS, 4929, -10, 4924, 26, 4930.098753572738
PEARLS, 9998, -1, 9996, 2, 10000.584236025154
116400 BANANAS, 4929, -2, 4925, 2, 4930.010000660497
PEARLS, 9998, -1, 9996, 2, 10000.396703307195
116500 BANANAS, 4931, -2, 4930, 1, 4930.024034970537
PEARLS, 10004, -2, 9996, 2, 10000.393151370079
116600 BANANAS, 4932, -30, 4925, 29, 4930.012951169747
PEARLS, 10004, -2, 9996, 2, 10000.38313789293
116700 BANANAS, 4932, -1, 4926, 23, 4929.998128458171
PEARLS, 10004, -1, 9996, 1, 10000.381543146237
116800 BANANAS, 4927, -2, 4926, 30, 4929.927380455711
PEARLS, 10005, -30, 9995, 30, 10000.3773638712
116900 BANANAS, 4933, -29, 4926, 29, 4929.91955015457
PEARLS, 10004, -1, 9996, 1, 10000.375793157895
117000 BANANAS, 4932, -21, 4926, 21, 4929.915722682543
PEARLS, 10005, -21, 9995, 21, 10000.368763127639
117100 BANANAS, 4926, -5, 4925, 24, 4929.85460541358
PEARLS, 10002, -4, 9996, 2, 10000.363065882571
117200 BANANAS, 4932, -1, 4926, 23, 4929.851048263055
PEARLS, 10004, -1, 9996, 1, 10000.361554682228
117300 BANANAS, 4932, -29, 4931, 1, 4929.895872736988
PEARLS, 10005, -29, 9995, 29, 10000.352345965626
117400 BANANAS, 4932, -32, 4926, 2, 4929.880039384885
PEARLS, 10002, -1, 9996, 2, 10000.226233332716
117500 BANANAS, 4930, -10, 4926, 1, 4929.864944195774
PEARLS, 10002, -8, 9996, 1, 10000.139969619122
117600 BANANAS, 4932, -23, 4926, 5, 4929.855128875422
PEARLS, 10004, -1, 9998, 4, 10000.200471493015
117700 BANANAS, 4931, -24, 4925, 24, 4929.843491518333
PEARLS, 10004, -1, 9996, 1, 10000.199637064325
117800 BANANAS, 4930, -5, 4925, 26, 4929.816395998409
PEARLS, 10002, -5, 9996, 1, 10000.167026588764
117900 BANANAS, 4932, -31, 4925, 31, 4929.794861719546
PEARLS, 9998, -1, 9996, 1, 9999.837471272556
118000 BANANAS, 4931, -1, 4930, 1, 4929.801904185017
PEARLS, 10004, -1, 9996, 1, 9999.8381477709
118100 BANANAS, 4932, -20, 4926, 4, 4929.798566394445
PEARLS, 10005, -20, 10002, 1, 10000.049322532997
118200 BANANAS, 4929, -7, 4925, 1, 4929.758764475707
PEARLS, 10002, -7, 9996, 1, 10000.044954905388
118300 BANANAS, 4930, -3, 4925, 23, 4929.723622916237
PEARLS, 10005, -23, 10002, 2, 10000.158898516747
118400 BANANAS, 4931, -28, 4925, 28, 4929.635092851155
PEARLS, 10004, -1, 9996, 1, 10000.15823712854
118500 BANANAS, 4931, -28, 4926, 10, 4929.625509093387
PEARLS, 10005, -28, 9998, 10, 10000.17911209813
118600 BANANAS, 4925, -6, 4924, 30, 4929.264937058144
PEARLS, 10004, -2, 9998, 7, 10000.189037881488
118700 BANANAS, 4931, -2, 4925, 29, 4929.249875267168
PEARLS, 10004, -2, 9996, 2, 10000.18755386964
118800 BANANAS, 4932, -24, 4925, 24, 4929.244667800035
PEARLS, 10005, -24, 9995, 24, 10000.186773208372
118900 BANANAS, 4932, -1, 4926, 28, 4929.241087528508
PEARLS, 10004, -1, 10002, 3, 10000.263246890507
119000 BANANAS, 4932, -27, 4926, 27, 4929.239388830443
PEARLS, 9998, -1, 9996, 1, 10000.249664177123
119100 BANANAS, 4933, -25, 4926, 25, 4929.2424919658415
PEARLS, 10005, -25, 10002, 1, 10000.313175190428
119200 BANANAS, 4933, -29, 4926, 29, 4929.244513491741
PEARLS, 10004, -1, 9996, 1, 10000.307676936523
119300 BANANAS, 4932, -23, 4925, 23, 4929.227641640153
PEARLS, 10004, -1, 9996, 1, 10000.305475477824
119400 BANANAS, 4932, -27, 4925, 27, 4929.217292936799
PEARLS, 10004, -2, 9996, 2, 10000.29885969944
119500 BANANAS, 4932, -27, 4925, 27, 4929.211063699953
PEARLS, 10004, -2, 9996, 2, 10000.297615746476
119600 BANANAS, 4932, -25, 4925, 25, 4929.208104017539
PEARLS, 10005, -25, 9995, 25, 10000.29410723439
119700 BANANAS, 4932, -2, 4926, 25, 4929.152667359381
PEARLS, 10004, -2, 9996, 2, 10000.291473905192
119800 BANANAS, 4926, -1, 4925, 26, 4927.981238575583
PEARLS, 10005, -26, 9995, 26, 10000.290260694348
119900 BANANAS, 4930, -8, 4926, 2, 4927.981485382518
PEARLS, 10002, -9, 9996, 2, 10000.278318002924
120000 BANANAS, 4931, -1, 4925, 28, 4927.981847155019
PEARLS, 10004, -1, 9996, 1, 10000.270200824581
120100 BANANAS, 4931, -2, 4925, 22, 4927.9822018585455
PEARLS, 10004, -2, 9996, 2, 10000.257704544107
120200 BANANAS, 4932, -23, 4925, 22, 4927.99305898287
PEARLS, 10005, -23, 10002, 4, 10000.271200050687
120300 BANANAS, 4930, -1, 4925, 28, 4927.970255931286
PEARLS, 10002, -1, 9995, 28, 10000.17852815151
120400 BANANAS, 4932, -28, 4926, 5, 4927.981001035021
PEARLS, 10005, -28, 9998, 5, 10000.208474790694
120500 BANANAS, 4932, -29, 4925, 29, 4927.983161280453
PEARLS, 10005, -29, 9995, 29, 10000.20760704963
120600 BANANAS, 4932, -27, 4926, 10, 4927.992265684481
PEARLS, 10004, -2, 9998, 10, 10000.216286613422
120700 BANANAS, 4932, -1, 4926, 21, 4928.001017221554
PEARLS, 9998, -1, 9996, 1, 10000.115045541565
120800 BANANAS, 4932, -28, 4926, 28, 4928.005175318447
PEARLS, 10004, -2, 9996, 2, 10000.114566683951
120900 BANANAS, 4930, -2, 4926, 24, 4928.004721533036
PEARLS, 10004, -1, 10002, 1, 10000.173618373217
121000 BANANAS, 4932, -26, 4925, 26, 4928.01242701003
PEARLS, 10004, -2, 9996, 2, 10000.17225540977
121100 BANANAS, 4932, -21, 4925, 21, 4928.019361396351
PEARLS, 10005, -21, 9995, 21, 10000.171538425755
121200 BANANAS, 4932, -27, 4925, 27, 4928.026197160078
PEARLS, 10005, -27, 9995, 27, 10000.170824426064
121300 BANANAS, 4926, -1, 4925, 27, 4927.568169487682
PEARLS, 10004, -1, 9996, 1, 10000.16676272319
121400 BANANAS, 4933, -20, 4926, 20, 4927.676275160935
PEARLS, 10005, -20, 9995, 20, 10000.164620528949
121500 BANANAS, 4933, -27, 4926, 27, 4927.693155612375
PEARLS, 10005, -27, 10002, 1, 10000.232077009705
121600 BANANAS, 4931, -2, 4929, 3, 4927.755863988735
PEARLS, 10002, -3, 9996, 2, 10000.220019777875
121700 BANANAS, 4932, -1, 4931, 1, 4927.957006635526
PEARLS, 10004, -1, 9996, 1, 10000.218109044845
121800 BANANAS, 4931, -6, 4926, 27, 4927.9617221904955
PEARLS, 10002, -6, 9995, 27, 10000.195507284052
121900 BANANAS, 4933, -22, 4926, 22, 4927.973316752221
PEARLS, 10004, -2, 10002, 1, 10000.280414197488
122000 BANANAS, 4931, -1, 4927, 1, 4927.985541620152
PEARLS, 10002, -1, 9996, 1, 10000.230050716338
122100 BANANAS, 4934, -23, 4928, 9, 4928.078944529774
PEARLS, 10004, -1, 9998, 9, 10000.237177389845
122200 BANANAS, 4930, -1, 4927, 28, 4928.080697101971
PEARLS, 10004, -2, 9996, 2, 10000.236190179065
122300 BANANAS, 4934, -24, 4927, 24, 4928.122482515066
PEARLS, 10005, -24, 9995, 24, 10000.235207077383
122400 BANANAS, 4935, -22, 4928, 22, 4928.381710621273
PEARLS, 10005, -22, 9995, 22, 10000.234228067697
122500 BANANAS, 4934, -6, 4932, 4, 4928.595297828058
PEARLS, 10002, -6, 9996, 2, 10000.223807296552
122600 BANANAS, 4936, -24, 4934, 1, 4929.090928746853
PEARLS, 10004, -1, 9998, 4, 10000.239395665732
122700 BANANAS, 4936, -21, 4929, 21, 4929.170802312199
PEARLS, 10005, -21, 10002, 5, 10000.402866728353
122800 BANANAS, 4930, -1, 4929, 32, 4929.176488107634
PEARLS, 10004, -2, 9996, 2, 10000.401189863718
122900 BANANAS, 4935, -4, 4930, 23, 4929.307214265523
PEARLS, 10002, -4, 9995, 23, 10000.393276482391
123000 BANANAS, 4937, -27, 4930, 27, 4929.450628964527
PEARLS, 10005, -27, 9995, 27, 10000.382210721638
123100 BANANAS, 4937, -21, 4930, 21, 4929.60729558975
PEARLS, 10005, -21, 10002, 1, 10000.569602510106
123200 BANANAS, 4937, -26, 4930, 25, 4929.690145018097
PEARLS, 9998, -1, 9996, 2, 10000.411444527213
